Year,Coroner_area,Region,Country,Country2,PM_NIQ_M,PM_NIQ_F,PM_NIQ_T,PM_IQ_M,PM_IQ_F,PM_IQ_T,PM_PIQ_M,PM_PIQ_F,PM_PIQ_T,PM_TDR_M,PM_TDR_F,PM_TDR_T,WPM_NIQ_M,WPM_NIQ_F,WPM_NIQ_T,WPM_IQ_M,WPM_IQ_F,WPM_IQ_T,WPM_PIQ_M,WPM_PIQ_F,WPM_PIQ_T,WPM_TDR_M,WPM_TDR_F,WPM_TDR_T,TDR_NIQ_M,TDR_NIQ_F,TDR_NIQ_T,TDR_IQ_M,TDR_IQ_F,TDR_IQ_T,TDR_PIQ_M,TDR_PIQ_F,TDR_PIQ_T,TDR_TDR_M,TDR_TDR_F,TDR_TDR_T,Transferred,Sex_unknown,PM_Standard,PM_NonStandard,PM_Hist,PM_Tox,Out_Eng,Elsewhere,Custody_prison,Custody_police,Custody_imm,Custody_MHA,Custody_probation,Custody_STC,Custody_SCH,Custody_ROTL,Custody_prison7,CUSTODY_DOLS,Custody_Total,KUL_M,KUL_F,KUL_T,KL_M,KL_F,KL_T,Suicide_M,Suicide_F,Suicide_T,Abor_M,Abor_F,Abor_T,Negl_M,Negl_F,Negl_T,D_Drugs_M,D_Drugs_F,D_Drugs_T,ND_Drugs_M,ND_Drugs_F,ND_Drugs_T,DRUGS_ALC_M,DRUGS_ALC_F,DRUGS_ALC_T,COLLISION_M,COLLISION_F,COLLISION_T,WAB_M,WAB_F,WAB_T,IND_M,IND_F,IND_T,DBMIS_M,DBMIS_F,DBMIS_T,Still_M,Still_F,Still_T,DBNC_M,DBNC_F,DBNC_T,Open_M,Open_F,Open_T,Dis_M,Dis_F,Dis_T,Unclass_M,Unclass_F,Unclass_T,Total_Verdicts_M,Total_Verdicts_F,Total_Verdicts_T,Age_0_1_years,Age_1_14_years,Age_15_24_years,Age_25_44_years,Age_45_64_years,Age_over65_years,Age_not_known,Murder_T,Manslaughter_T,Infanticide_T,RTA_T,Aid_suicide_T,Corp_Manslaughter_T,Other_Charges_T,Disaster_T,All_Charges_T,Inq_with_juries,Inq_without_juries,Inq_Total,Inq_held_HC,Inq_quashed_HC,Inq_Total_treasure_tr,TA96_Finds,TA96_Inq,TA96_Verdicts,Exhumations,Cases_NIQ_1_week_or_less,Cases_NIQ_up_to_1_month,Cases_NIQ_over_1_month,Cases_NIQ_certs_total,Cases_NIQ_no_certs_total,Cases_IQ_1_week_or_less,Cases_IQ_up_to_1_month,Cases_IQ_over_1_month,Cases_IQ_certs_total_EW,Cases_IQ_certs_total_AB,Cases_PIQ_1_week_or_less,Cases_PIQ_up_to_1_month,Cases_PIQ_over_1_month,Cases_PIQ_certs_total,Cases_PIQ_no_certs_total,Cases_1_month_or_less_EW,Cases_1_to_3_months_EW,Cases_3_to_6_months_EW,Cases_6_to_12_months_EW,Cases_over_12_months_EW,Cases_Total_EW,Cases_Total_AB,Cases_Total,Inq_op_6_months_or_less_EW,Inq_op_6_to_12_months_EW,Inq_op_1_to_2_years_EW,Inq_op_over_2_years_EW,Inq_op_Total_EW,Inq_op_6_months_or_less_AB,Inq_op_6_to_12_months_AB,Inq_op_1_to_2_years_AB,Inq_op_over_2_years_AB,Inq_op_Total_AB,Inq_op_Total,WPM_NIQ_TDR,WPM_TDR_TDR,TDR_NIQ_TDR,TDR_TDR_TDR,Grouped_Verdicts_M,Grouped_Verdicts_F,Grouped_Verdicts_T,Inq_op_6_months_or_less_T,Inq_op_6_to_12_months_T,Inq_op_1_to_2_years_T,Inq_op_over_2_years_T,PM_less_invasive,PM_less_invasive_only,PM_HO_forensic_pathologist,PM_defence_lawyer_request,Murder_Suspended_T,Manslaughter_Suspended_T,Infanticide_Suspended_T,RTA_Suspended_T,Aid_suicide_Suspended_T,Corp_Manslaughter_Suspended_T,Other_Charges_Suspended_T,Inquiry_Suspended_IA2005_T,General_Power_Suspended_T,All_Charges_Suspended_T
2005,Bedfordshire and Luton,Eastern,England,England and Wales,439,301,740,134,59,193,0,0,0,573,360,933,558,617,1175,19,7,26,0,0,0,577,624,1201,997,918,1915,153,66,219,0,0,0,1150,984,2134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,3,1,0,1,29,11,40,0,1,1,0,1,1,8,0,8,0,0,0,,,,,,,0,0,0,18,4,22,40,14,54,0,0,0,37,17,54,9,4,13,0,0,0,0,2,2,145,54,199,,,,,,,,5,0,0,4,0,,1,0,10,3,206,209,0,0,0,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,106,48,15,5,202,,,,,,,,,,,,,,1175,1201,1915,2134,,,,,,,,,,,,,,,,,,,,,
2005,Berkshire,South East,England,England and Wales,612,495,1107,192,80,272,0,0,0,804,575,1379,571,650,1221,14,2,16,0,0,0,585,652,1237,1183,1145,2328,206,82,288,0,0,0,1389,1227,2616,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,25,5,30,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,0,0,0,13,1,14,83,29,112,0,0,0,20,12,32,28,11,39,0,0,0,23,9,32,192,68,260,,,,,,,,1,1,0,1,0,,2,0,5,1,264,265,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,76,136,25,7,259,,,,,,,,,,,,,,1243,1259,2350,2638,,,,,,,,,,,,,,,,,,,,,
2005,Birmingham and Solihull,West Midlands,England,England and Wales,744,453,1197,355,175,530,0,0,0,1099,628,1727,1278,1205,2483,224,196,420,0,0,0,1502,1401,2903,2022,1658,3680,579,371,950,0,0,0,2601,2029,4630,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,33,7,40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,26,4,30,91,76,167,0,0,0,112,93,205,35,13,48,0,0,0,224,153,377,521,346,867,,,,,,,,19,0,0,2,0,,0,0,21,20,868,888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,66,340,107,39,878,,,,,,,,,,,,,,2483,2903,3680,4630,,,,,,,,,,,,,,,,,,,,,
2005,Black Country,West Midlands,England,England and Wales,635,427,1062,186,83,269,0,0,0,821,510,1331,974,1081,2055,17,4,21,0,0,0,991,1085,2076,1609,1508,3117,203,87,290,0,0,0,1812,1595,3407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,2,0,0,0,20,12,32,0,0,0,0,0,0,14,1,15,0,0,0,,,,,,,0,0,0,24,1,25,49,19,68,0,0,0,59,28,87,15,8,23,0,0,0,5,2,7,187,72,259,,,,,,,,4,8,0,4,0,,0,0,16,5,270,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,107,87,35,10,273,,,,,,,,,,,,,,2055,2076,3117,3407,,,,,,,,,,,,,,,,,,,,,
2005,"Blackburn, Hyndburn and  Ribble Valley",North West,England,England and Wales,265,249,514,115,65,180,0,0,0,380,314,694,502,482,984,5,3,8,0,0,0,507,485,992,767,731,1498,120,68,188,0,0,0,887,799,1686,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,9,9,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,4,0,4,43,21,64,0,1,1,36,27,63,5,1,6,0,0,0,8,10,18,105,69,174,,,,,,,,5,2,0,3,0,,0,0,10,2,182,184,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,85,78,7,6,184,,,,,,,,,,,,,,984,992,1498,1686,,,,,,,,,,,,,,,,,,,,,
2005,Blackpool and the Fylde,North West,England,England and Wales,424,349,773,103,38,141,0,0,0,527,387,914,421,426,847,7,0,7,0,0,0,428,426,854,845,775,1620,110,38,148,0,0,0,955,813,1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,22,7,29,0,0,0,0,0,0,5,3,8,1,0,1,,,,,,,0,0,0,13,1,14,23,12,35,0,0,0,12,2,14,7,3,10,0,0,0,3,0,3,86,28,114,,,,,,,,4,2,0,0,0,,0,0,6,0,120,120,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,43,41,14,1,120,,,,,,,,,,,,,,847,854,1620,1768,,,,,,,,,,,,,,,,,,,,,
2005,Boston and Spalding,East Midlands,England,England and Wales,149,104,253,55,15,70,0,0,0,204,119,323,283,274,557,0,0,0,0,0,0,283,274,557,432,378,810,55,15,70,0,0,0,487,393,880,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,6,0,6,0,0,0,0,1,1,1,0,1,0,0,0,,,,,,,0,0,0,2,0,2,35,7,42,0,0,0,9,3,12,2,3,5,0,0,0,0,0,0,55,14,69,,,,,,,,0,0,0,0,0,,0,0,0,2,67,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,16,17,0,69,,,,,,,,,,,,,,557,557,810,880,,,,,,,,,,,,,,,,,,,,,
2005,"Bournemouth, Poole and Eastern Dorset",South West,England,England and Wales,385,299,684,100,58,158,0,0,0,485,357,842,638,759,1397,5,2,7,0,0,0,643,761,1404,1023,1058,2081,105,60,165,0,0,0,1128,1118,2246,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,19,9,28,0,0,0,0,0,0,1,1,2,0,0,0,,,,,,,0,0,0,8,1,9,34,17,51,0,0,0,15,7,22,15,7,22,0,0,0,13,4,17,106,46,152,,,,,,,,6,1,0,1,0,,0,0,8,6,154,160,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,68,39,8,5,152,,,,,,,,,,,,,,1466,1473,2150,2315,,,,,,,,,,,,,,,,,,,,,
2005,Bridgend and Glamorgan Valleys,Wales,Wales,England and Wales,515,418,933,181,77,258,0,0,0,696,495,1191,829,611,1440,3,1,4,0,0,0,832,612,1444,1344,1029,2373,184,78,262,0,0,0,1528,1107,2635,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,3,0,0,0,17,3,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,60,0,60,54,20,74,0,0,0,31,27,58,8,9,17,0,0,0,13,1,14,186,60,246,,,,,,,,0,0,0,0,0,,0,0,0,3,243,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,33,169,0,245,,,,,,,,,,,,,,1450,1454,2383,2645,,,,,,,,,,,,,,,,,,,,,
2005,BRIGHTON AND HOVE,South East,England,England and Wales,303,273,576,121,69,190,0,0,0,424,342,766,321,372,693,0,4,4,0,0,0,321,376,697,624,645,1269,121,73,194,0,0,0,745,718,1463,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,17,11,28,0,0,0,2,2,4,25,3,28,0,0,0,,,,,,,1,0,1,15,3,18,38,41,79,0,0,0,1,7,8,8,2,10,0,0,0,9,6,15,118,75,193,,,,,,,,1,0,0,3,0,,0,0,4,6,191,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,103,71,5,1,197,,,,,,,,,,,,,,693,697,1269,1463,,,,,,,,,,,,,,,,,,,,,
2005,BUCKINGHAMSHIRE,South East,England,England and Wales,368,318,686,121,50,171,0,0,0,489,368,857,245,318,563,0,0,0,0,0,0,245,318,563,613,636,1249,121,50,171,0,0,0,734,686,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,26,12,38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,11,2,13,63,22,85,0,0,0,14,15,29,11,3,14,0,0,0,1,0,1,126,54,180,,,,,,,,2,1,0,0,0,,0,0,3,1,182,183,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,48,89,21,11,179,,,,,,,,,,,,,,563,563,1249,1420,,,,,,,,,,,,,,,,,,,,,
2005,Cardiff and Vale of Glamorgan,Wales,Wales,England and Wales,280,242,522,226,96,322,0,0,0,506,338,844,411,407,818,1,0,1,0,0,0,412,407,819,691,649,1340,227,96,323,0,0,0,918,745,1663,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,24,8,32,0,0,0,0,0,0,4,1,5,1,0,1,,,,,,,0,0,0,17,0,17,42,20,62,0,0,0,53,29,82,10,7,17,0,0,0,3,5,8,154,70,224,,,,,,,,3,2,0,3,0,,0,0,8,0,232,232,0,0,0,8,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,34,63,98,29,228,,,,,,,,,,,,,,818,819,1340,1663,,,,,,,,,,,,,,,,,,,,,
2005,Carmarthenshire,Wales,Wales,England and Wales,152,105,257,67,29,96,0,0,0,219,134,353,226,222,448,0,0,0,0,0,0,226,222,448,378,327,705,67,29,96,0,0,0,445,356,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,13,4,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,5,0,5,18,16,34,0,0,0,21,9,30,3,0,3,0,0,0,0,0,0,60,29,89,,,,,,,,0,1,0,1,0,,0,0,2,4,87,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,38,10,5,3,90,,,,,,,,,,,,,,448,448,705,801,,,,,,,,,,,,,,,,,,,,,
2005,Central and South East Kent,South East,England,England and Wales,382,397,779,109,71,180,0,0,0,491,468,959,211,224,435,0,0,0,0,0,0,211,224,435,593,621,1214,109,71,180,0,0,0,702,692,1394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,7,6,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,8,0,8,44,44,88,0,0,0,19,11,30,21,7,28,0,0,0,8,4,12,107,72,179,,,,,,,,2,0,0,6,0,,0,0,8,4,183,187,0,0,1,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,104,71,3,187,,,,,,,,,,,,,,435,435,1214,1394,,,,,,,,,,,,,,,,,,,,,
2005,Central Hampshire,South East,England,England and Wales,220,195,415,120,34,154,0,0,0,340,229,569,252,351,603,0,0,0,0,0,0,252,351,603,472,546,1018,120,34,154,0,0,0,592,580,1172,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,13,5,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,37,5,42,25,9,34,0,0,0,33,4,37,7,3,10,0,0,0,0,0,0,115,26,141,,,,,,,,1,1,0,1,0,,0,0,3,1,143,144,0,0,0,12,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,95,4,0,142,,,,,,,,,,,,,,603,603,1018,1172,,,,,,,,,,,,,,,,,,,,,
2005,Central North Wales,Wales,Wales,England and Wales,349,330,679,166,96,262,0,0,0,515,426,941,323,450,773,0,0,0,0,0,0,323,450,773,672,780,1452,166,96,262,0,0,0,838,876,1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,15,5,20,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,12,0,12,71,58,129,0,0,0,24,18,42,18,5,23,0,0,0,16,13,29,157,99,256,,,,,,,,0,0,0,1,0,,0,0,1,1,256,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,189,39,0,257,,,,,,,,,,,,,,773,773,1452,1714,,,,,,,,,,,,,,,,,,,,,
2005,Ceredigion,Wales,Wales,England and Wales,100,67,167,16,12,28,0,0,0,116,79,195,37,43,80,0,0,0,0,0,0,37,43,80,137,110,247,16,12,28,0,0,0,153,122,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,3,0,3,0,0,0,0,0,0,2,0,2,1,0,1,,,,,,,1,0,1,1,1,2,14,8,22,0,0,0,2,2,4,3,1,4,0,0,0,0,0,0,28,12,40,,,,,,,,0,0,0,0,0,,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,13,14,1,40,,,,,,,,,,,,,,80,80,247,275,,,,,,,,,,,,,,,,,,,,,
2005,Cheltenham and Cotswolds,South West,England,England and Wales,237,202,439,111,78,189,0,0,0,348,280,628,177,247,424,2,0,2,0,0,0,179,247,426,414,449,863,113,78,191,0,0,0,527,527,1054,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,13,3,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,9,1,10,36,35,71,0,0,0,19,12,31,17,10,27,0,0,0,2,1,3,98,62,160,,,,,,,,2,1,0,0,0,,0,0,3,0,163,163,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,74,53,13,161,,,,,,,,,,,,,,623,625,1062,1253,,,,,,,,,,,,,,,,,,,,,
2005,CHESHIRE,North West,England,England and Wales,1056,909,1965,413,198,611,0,0,0,1469,1107,2576,994,1146,2140,9,0,9,0,0,0,1003,1146,2149,2050,2055,4105,422,198,620,0,0,0,2472,2253,4725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,2,5,0,0,0,38,12,50,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,43,6,49,111,69,180,0,0,0,109,60,169,31,15,46,0,0,0,6,8,14,341,172,513,,,,,,,,6,2,0,4,0,,1,0,13,18,508,526,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,81,202,171,34,507,,,,,,,,,,,,,,2140,2149,4105,4725,,,,,,,,,,,,,,,,,,,,,
2005,City and County of Swansea,Wales,Wales,England and Wales,260,258,518,103,36,139,0,0,0,363,294,657,375,407,782,1,0,1,0,0,0,376,407,783,635,665,1300,104,36,140,0,0,0,739,701,1440,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,1,28,9,37,0,0,0,27,13,40,11,2,13,0,0,0,3,0,3,77,27,104,,,,,,,,1,1,0,3,0,,1,0,6,5,105,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,26,36,24,107,,,,,,,,,,,,,,782,783,1300,1440,,,,,,,,,,,,,,,,,,,,,
2005,City of London,London,England,England and Wales,13,8,21,16,7,23,0,0,0,29,15,44,53,32,85,3,0,3,0,0,0,56,32,88,66,40,106,19,7,26,0,0,0,85,47,132,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,9,0,9,4,1,5,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,15,4,19,,,,,,,,1,0,0,0,0,,0,0,1,0,20,20,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,2,4,19,,,,,,,,,,,,,,86,89,107,133,,,,,,,,,,,,,,,,,,,,,
2005,CORNWALL,South West,England,England and Wales,736,634,1370,214,139,353,0,0,0,950,773,1723,383,452,835,1,0,1,0,0,0,384,452,836,1119,1086,2205,215,139,354,0,0,0,1334,1225,2559,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,23,7,30,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,0,0,0,22,0,22,62,38,100,0,0,0,43,37,80,42,28,70,0,0,0,16,14,30,210,124,334,,,,,,,,4,3,0,3,0,,0,0,10,2,342,344,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,61,126,111,34,338,,,,,,,,,,,,,,836,837,2206,2560,,,,,,,,,,,,,,,,,,,,,
2005,Coventry,West Midlands,England,England and Wales,241,179,420,107,57,164,0,0,0,348,236,584,541,576,1117,3,1,4,0,0,0,544,577,1121,782,755,1537,110,58,168,0,0,0,892,813,1705,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,27,7,34,0,0,0,0,0,0,1,0,1,1,0,1,,,,,,,0,0,0,4,0,4,32,21,53,0,0,0,29,19,48,3,1,4,0,0,0,3,0,3,102,48,150,,,,,,,,2,0,0,1,0,,0,0,3,9,144,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,63,41,22,5,152,,,,,,,,,,,,,,1117,1121,1537,1705,,,,,,,,,,,,,,,,,,,,,
2005,Darlington and South Durham,North East,England,England and Wales,327,259,586,105,30,135,0,0,0,432,289,721,149,193,342,2,1,3,0,0,0,151,194,345,476,452,928,107,31,138,0,0,0,583,483,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,3,0,0,0,19,7,26,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,,0,0,0,26,0,26,35,18,53,0,0,0,29,18,47,6,1,7,0,0,0,3,1,4,121,46,167,,,,,,,,0,0,0,3,0,,0,0,3,4,166,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30,68,35,20,162,,,,,,,,,,,,,,342,345,928,1066,,,,,,,,,,,,,,,,,,,,,
2005,Derby and South Derbyshire,East Midlands,England,England and Wales,564,456,1020,228,92,320,0,0,0,792,548,1340,743,704,1447,14,0,14,0,0,0,757,704,1461,1307,1160,2467,242,92,334,0,0,0,1549,1252,2801,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,28,11,39,0,0,0,0,0,0,7,1,8,0,0,0,,,,,,,0,0,0,40,1,41,60,34,94,0,0,0,45,14,59,7,5,12,0,0,0,8,7,15,195,74,269,,,,,,,,6,0,0,4,0,,0,0,10,0,279,279,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,111,114,44,4,277,,,,,,,,,,,,,,1447,1461,2467,2801,,,,,,,,,,,,,,,,,,,,,
2005,East Lancashire,North West,England,England and Wales,209,178,387,112,45,157,0,0,0,321,223,544,120,135,255,1,0,1,0,0,0,121,135,256,329,313,642,113,45,158,0,0,0,442,358,800,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,19,3,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,10,1,11,43,20,63,0,0,0,38,14,52,2,1,3,0,0,0,0,1,1,112,40,152,,,,,,,,0,3,0,0,0,,0,0,3,1,154,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,56,51,15,153,,,,,,,,,,,,,,255,256,642,800,,,,,,,,,,,,,,,,,,,,,
2005,East London,London,England,England and Wales,906,706,1612,313,131,444,0,0,0,1219,837,2056,785,1008,1793,7,4,11,0,0,0,792,1012,1804,1691,1714,3405,320,135,455,0,0,0,2011,1849,3860,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,2,7,0,0,0,23,7,30,0,0,0,0,1,1,2,1,3,1,1,2,,,,,,,0,0,0,38,7,45,67,42,109,0,0,0,35,23,58,54,8,62,0,0,0,9,6,15,234,98,332,,,,,,,,15,4,0,11,0,,2,0,32,13,351,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,36,129,170,0,360,,,,,,,,,,,,,,1793,1804,3405,3860,,,,,,,,,,,,,,,,,,,,,
2005,EAST RIDING AND HULL,Yorkshire and Humber,England,England and Wales,528,405,933,187,78,265,0,0,0,715,483,1198,720,906,1626,6,1,7,0,0,0,726,907,1633,1248,1311,2559,193,79,272,0,0,0,1441,1390,2831,11,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,29,5,34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,18,3,21,92,36,128,0,0,0,21,13,34,42,16,58,4,0,4,45,27,72,253,100,353,,,,,,,,4,0,0,7,0,,0,0,11,14,350,364,0,0,0,10,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,194,91,62,359,,,,,,,,,,,,,,1749,1756,2682,2954,,,,,,,,,,,,,,,,,,,,,
2005,EAST SUSSEX,South East,England,England and Wales,588,635,1223,206,98,304,0,0,0,794,733,1527,371,558,929,1,1,2,0,0,0,372,559,931,959,1193,2152,207,99,306,0,0,0,1166,1292,2458,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,0,4,0,0,0,42,22,64,0,0,0,0,0,0,8,1,9,2,0,2,,,,,,,0,0,0,23,2,25,59,36,95,0,0,0,35,26,61,19,11,30,0,0,0,4,4,8,196,102,298,,,,,,,,1,2,0,4,0,,0,0,7,6,299,305,0,0,0,8,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,74,103,92,27,304,,,,,,,,,,,,,,929,931,2152,2458,,,,,,,,,,,,,,,,,,,,,
2005,Eastern Somerset,South West,England,England and Wales,273,267,540,68,25,93,0,0,0,341,292,633,151,203,354,3,2,5,0,0,0,154,205,359,424,470,894,71,27,98,0,0,0,495,497,992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,9,4,13,0,0,0,1,0,1,3,0,3,3,0,3,,,,,,,0,0,0,6,0,6,27,8,35,0,0,0,19,10,29,3,4,7,0,0,0,1,1,2,72,28,100,,,,,,,,1,0,0,1,0,,0,0,2,3,99,102,0,0,0,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,39,25,11,98,,,,,,,,,,,,,,354,359,894,992,,,,,,,,,,,,,,,,,,,,,
2005,Essex and Thurrock,Eastern,England,England and Wales,1120,886,2006,295,135,430,0,0,0,1415,1021,2436,765,1013,1778,3,4,7,0,0,0,768,1017,1785,1885,1899,3784,298,139,437,0,0,0,2183,2038,4221,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7,8,15,0,0,0,55,12,67,0,0,0,0,0,0,4,0,4,2,0,2,,,,,,,0,0,0,45,3,48,131,51,182,0,0,0,33,17,50,47,18,65,0,0,0,2,10,12,326,119,445,,,,,,,,2,3,0,9,0,,2,0,16,27,434,461,0,0,0,5,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,98,168,116,440,,,,,,,,,,,,,,1778,1785,3784,4221,,,,,,,,,,,,,,,,,,,,,
2005,Exeter and Greater Devon,South West,England,England and Wales,463,355,818,249,127,376,0,0,0,712,482,1194,824,936,1760,1,4,5,0,0,0,825,940,1765,1287,1291,2578,250,131,381,0,0,0,1537,1422,2959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,38,12,50,0,0,0,0,1,1,0,0,0,17,5,22,,,,,,,0,0,0,27,3,30,98,60,158,0,0,0,36,28,64,10,6,16,0,0,0,2,0,2,228,115,343,,,,,,,,2,3,0,2,0,,1,0,8,3,348,351,0,0,0,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88,199,45,11,345,,,,,,,,,,,,,,1760,1765,2578,2959,,,,,,,,,,,,,,,,,,,,,
